destination_id,month,temperature_mean,temperature_max_avg,temperature_min_avg,precipitation_daily_avg,sunshine_hours_avg,wind_speed_max_avg,precipitation_monthly_avg,rainy_days_avg,pleasant_temperature,temperature_distance,temperature_score,rain_score,sunshine_score,wind_score
RAK,4,18.69878787878788,26.15242424242424,11.931515151515152,1.195151515151515,11.25265004208754,15.197272727272727,35.85454545454545,5.0,True,6.301212121212121,36.98787878787879,88.04848484848485,93.77208368406284,74.01363636363637
RAK,5,22.493548387096773,30.42521994134897,15.025219941348976,0.5571847507331378,11.945129602476378,16.374193548387098,17.272727272727273,3.8181818181818175,True,2.506451612903227,74.93548387096773,94.24242424242425,99.54274668730315,68.12903225806451
RAK,6,25.32121212121212,33.400606060606066,17.71848484848485,0.0812121212121212,12.177135042087542,16.22878787878788,2.4363636363636365,0.6363636363636364,True,0.3212121212121204,96.7878787878788,99.18787878787879,100.0,68.8560606060606
RAK,7,29.657771260997063,38.55806451612903,21.050146627565983,0.0686217008797654,12.614827484522646,15.204105571847508,2.1272727272727274,0.5454545454545454,False,4.6577712609970625,53.422287390029375,99.2909090909091,100.0,73.97947214076245
RAK,8,29.755131964809383,38.22697947214076,21.65982404692082,0.1287390029325513,12.18775196318019,15.196187683284457,3.9909090909090903,1.3636363636363635,False,4.755131964809383,52.44868035190617,98.66969696969697,100.0,74.01906158357772
RAK,9,25.48,33.163636363636364,18.526060606060607,0.2384848484848485,10.64722074074074,13.899090909090908,7.154545454545455,1.181818181818182,True,0.4800000000000004,95.19999999999999,97.61515151515151,88.72683950617284,80.50454545454545
RAK,10,22.245454545454542,29.740175953079177,15.544868035190616,0.6519061583577713,9.986106679700228,13.29266862170088,20.20909090909091,3.090909090909091,True,2.7545454545454575,72.45454545454542,93.26363636363637,83.21755566416856,83.5366568914956
RAK,11,16.684242424242424,24.151818181818182,10.213939393939391,0.8690909090909091,9.252960875420875,11.916969696969696,26.072727272727278,4.0,False,8.315757575757576,16.842424242424244,91.30909090909091,77.10800729517396,90.41515151515152
RAK,12,12.977126099706744,20.644281524926686,6.955131964809383,1.217008797653959,8.795485809710003,10.933137829912022,37.72727272727273,5.0,False,12.022873900293256,0.0,87.42424242424242,73.2957150809167,95.33431085043989
REK,1,-0.6744868035190615,1.5187683284457478,-3.038709677419355,5.072727272727272,1.4953704463994786,26.78240469208211,157.25454545454545,18.272727272727277,False,25.674486803519063,0.0,47.58181818181818,12.46142038666232,16.087976539589448
